CustomerID,FirstName,LastName,Email,Phone,City,State,Country,SignupDate,LoyaltyPoints
CUST03604,James,Lee,james.lee@example.com,+918040905354,Delhi,West Bengal,India,17/02/2021,
CUST03605,Justin,Anderson,justin.anderson@example.com,+917148175415,Hyderabad,Tamil Nadu,,13/04/2025,
CUST03606,Eduardo,Johnson,eduardo.johnson@example.com,+918296611743,Mumbai,,,2022-05-03,
CUST03607,,Wallace,tyrone.wallaceexample.com,+919012620966,Mumbai,Maharashtra,India,17/02/2023,3641
CUST03608,Sandra,Goodwin,sandra.goodwin@example.com,+918861622467,Bangalore,Karnataka,India,2024-02-20,2092
CUST03609,Dustin,Richards,dustin.richards@example.com,+917154597805,Chennai,Karnataka,,2025-03-24,
CUST03610,Stacy,Allison,stacy.allison@example.com,+919852935049,Mumbai,Maharashtra,India,20/05/2021,4792
CUST03611,Robert,Juarez,robert.juarez@example.com,+917715612947,,Telangana,india,2023-06-08,
CUST03612,George,Grant,george.grant@example.com,+916315579800,,Delhi,INDIA,,
CUST03613,,Ortiz,sandra.ortiz@example.com ,+919987645004,Kolkata,Tamil Nadu,INDIA,31/01/2021,
CUST03614,Raymond,Burton,raymond.burton@example.com,+918264293862,Hyderabad,,india,22/01/2022,4551
CUST03615,Jamie,Harvey,jamie.harvey@example.com,+919915632367,Mumbai,Delhi,india,,
CUST03616,Christopher,Harper,christopher.harper@example.com,+919574029809,Mumbai,,India,,
CUST03617,Jason,Gonzalez,jason.gonzalez@example.com,+917136849793,Mumbai,Tamil Nadu,india,2025-08-07,
CUST03618,Benjamin,Hall,benjamin.hall@example.com ,+917656436454,Hyderabad,Maharashtra,INDIA,2022-02-02,3586
CUST03619,Amy,Bishop,amy.bishop@example.com,+917107558665,Pune,Karnataka,India,,
CUST03620,Anita,Fitzpatrick,anita.fitzpatrick@example.com,+918044901071,Hyderabad,West Bengal,,29/01/2025,
CUST03621,Sean,Hicks,sean.hicks@example.com,+919401983695,Chennai,West Bengal,INDIA,,
CUST03622,Holly,Phillips,holly.phillips@example.com,+917982593773,Hyderabad,Maharashtra,,,
CUST03623,Emma,Harris,emma.harris@example.com,+917016587224,,Telangana,India,2024-05-04,2532
CUST03624,Christina,Rose,christina.roseexample.com,+918747126326,Bangalore,Telangana,India,2023-07-07,
CUST03625,Elizabeth,Stone,elizabeth.stone@example.com ,+918580927759,Mumbai,Delhi,India,,4816
CUST03626,Gregg,,gregg.arias@example.com,+917974384888,Chennai,Delhi,india,05/12/2022,
CUST03627,Kenneth,Vance,kenneth.vance@example.com,+917084563948,Chennai,Tamil Nadu,India,,1647
CUST03628,Gary,Patel,gary.patel@example.com,+918132464375,Kolkata,West Bengal,INDIA,,1162
CUST03629,Jason,Lamb,jason.lamb@example.com,+918577539755,Mumbai,Telangana,India,2023-01-11,
CUST03630,Mark,Lewis,mark.lewis@example.com,+917838008044,Mumbai,Maharashtra,INDIA,2022-06-14,
CUST03631,Arthur,Solomon,arthur.solomon@example.com,+916337896963,Kolkata,Karnataka,,,3468
CUST03632,Rebecca,Green,rebecca.green@example.com,+916530127939,Hyderabad,,INDIA,31/01/2025,
CUST03633,Scott,Hamilton,scott.hamilton@example.com,+916746552859,Hyderabad,Telangana,INDIA,,4626
CUST03634,Tony,Martinez,tony.martinez@example.com,+916753697115,,West Bengal,,2021-04-15,
CUST03635,Joseph,Shannon,joseph.shannon@example.com,+919301362973,Mumbai,Karnataka,,2021-05-27,
CUST03636,David,Williams,david.williams@example.com,+916738240461,,West Bengal,,07/02/2024,
CUST03637,Thomas,Scott,thomas.scott@example.com,+916258134562,Hyderabad,,INDIA,,
CUST03638,,Taylor,cody.taylorexample.com,+916952135453,Chennai,Karnataka,india,2023-10-07,
CUST03639,John,Romero,john.romero@example.com,+919764253595,Bangalore,Tamil Nadu,India,,3014
CUST03640,Kelsey,Wells,kelsey.wells@example.com,+917073129654,Kolkata,,INDIA,,3047
CUST03641,Emily,Williams,emily.williams@example.com,+918936367046,Mumbai,Delhi,,25/03/2025,
CUST03642,Lisa,Vega,lisa.vega@example.com,+919879628113,,,india,18/03/2023,
CUST03643,Jeremy,Lang,jeremy.lang@example.com,+918022145556,Hyderabad,Telangana,,2020-12-01,3511
CUST03644,Alexandria,Bonilla,alexandria.bonilla@example.com,+919665700495,Chennai,Karnataka,INDIA,25/11/2020,3696
CUST03645,James,Barnett,james.barnett@example.com,+919526001235,Hyderabad,West Bengal,,,
CUST03646,Anthony,Smith,anthony.smith@example.com,+916294228746,Chennai,,india,2021-09-15,
CUST03647,Arthur,Sharp,arthur.sharp@example.com,+917223971248,Pune,Maharashtra,india,2023-07-01,3369
CUST03648,David,Mccoy,david.mccoy@example.com,+917799133552,Kolkata,Maharashtra,india,,
CUST03649,Leah,Simmons,leah.simmons@example.com,+917577378285,,Tamil Nadu,,,1081
CUST03650,Kara,Herrera,kara.herrera@example.com,+919555415126,Pune,Tamil Nadu,india,2020-09-19,1008
CUST03651,Charles,Anderson,charles.anderson@example.com,+919651983768,,Maharashtra,INDIA,2022-12-31,
CUST03652,Glen,Camacho,glen.camacho@example.com,+916769462588,Kolkata,,INDIA,29/08/2023,2262
CUST03653,Stephen,White,stephen.white@example.com,+917754644591,Chennai,Tamil Nadu,India,07/07/2025,1243
CUST03654,Matthew,Brown,matthew.brown@example.com,+917664903465,Hyderabad,West Bengal,,09/05/2025,
CUST03655,Mary,Cohen,mary.cohen@example.com,+917281344809,Kolkata,Telangana,,,4671
CUST03656,James,Rodgers,james.rodgers@example.com,+916610211481,Mumbai,Telangana,India,2024-02-21,3210
CUST03657,Patricia,Hansen,patricia.hansen@example.com,+916001275255,Kolkata,Tamil Nadu,india,02/09/2024,
CUST03658,Robert,Rodriguez,robert.rodriguez@example.com,+916475270332,Hyderabad,Maharashtra,India,19/11/2023,
CUST03659,Katherine,Smith,katherine.smith@example.com,+919555805650,Hyderabad,West Bengal,india,,
CUST03660,Laurie,Jones,laurie.jones@example.com,+917635914439,Mumbai,Maharashtra,,2020-11-07,456
CUST03661,Emma,Davis,emma.davis@example.com,+916528133515,Kolkata,Delhi,India,23/11/2021,
CUST03662,David,Williams,david.williams@example.com,+917069548147,Chennai,Maharashtra,india,2021-04-30,
CUST03663,Rose,Brock,rose.brock@example.com,+919344267485,Delhi,Delhi,India,2024-01-24,1191
CUST03664,Chelsea,,chelsea.hancock@example.com,+917506858813,,Maharashtra,INDIA,08/03/2021,796
CUST03665,Caroline,Tyler,caroline.tyler@example.com,+919220248455,Bangalore,West Bengal,India,21/04/2022,4914
CUST03666,Joseph,Brown,joseph.brown@example.com,+918582397364,Delhi,,india,2024-08-13,
CUST03667,Robert,Daniels,robert.daniels@example.com,+917607969855,Delhi,Karnataka,india,2024-02-22,
CUST03668,Theresa,Williams,theresa.williams@example.com,+916828450991,Chennai,Karnataka,india,03/02/2022,1015
CUST03669,Tyler,Lowe,tyler.lowe@example.com,+919394997708,Hyderabad,Delhi,,07/05/2025,
CUST03670,Paula,Braun,paula.braun@example.com,+918437622448,Hyderabad,Maharashtra,india,2022-03-02,51
CUST03671,Ruth,Williams,ruth.williams@example.com,+916628924626,Kolkata,Telangana,,20/05/2024,
CUST03672,Michael,Wilson,michael.wilson@example.com,+919283781697,Bangalore,Delhi,,2025-08-10,1651
CUST03673,Scott,Gray,scott.gray@example.com,+916593424939,Bangalore,Tamil Nadu,INDIA,03/05/2024,443
CUST03674,Carmen,Chavez,carmen.chavez@example.com,+918754158084,Kolkata,Delhi,,31/07/2025,1731
CUST03675,Justin,Johnson,justin.johnson@example.com,+918430389945,,Delhi,India,10/11/2022,3079
CUST03676,Alexandra,Miller,alexandra.miller@example.com,+917599949942,,,India,2024-06-20,
CUST03677,Jason,Brock,jason.brock@example.com ,+918635897370,Chennai,Delhi,india,,582
CUST03678,Ashley,Wright,ashley.wright@example.com,+917907681667,Delhi,West Bengal,india,,
CUST03679,,Leonard,denise.leonard@example.com,+918074129567,Mumbai,Maharashtra,,31/05/2025,
CUST03680,Charles,Mendoza,charles.mendoza@example.com,+919989783963,Chennai,West Bengal,India,,3559
CUST03681,Rachel,Hudson,rachel.hudson@example.com,+919381161398,Hyderabad,Delhi,india,2025-02-15,3416
CUST03682,Gene,Weber,gene.weber@example.com,+918309231902,Kolkata,,india,,
CUST03683,Tom,Sanders,tom.sanders@example.com,+919341950730,Delhi,Maharashtra,,07/12/2024,2194
CUST03684,Brandon,Sparks,brandon.sparks@example.com,+919138757843,Hyderabad,West Bengal,,2024-08-29,
CUST03685,Victoria,Ochoa,victoria.ochoa@example.com,+919026532016,Kolkata,Maharashtra,,,2616
CUST03686,Richard,Howard,richard.howard@example.com,+916030313071,,,India,,
CUST03687,James,Foley,james.foley@example.com,+919087981052,Mumbai,Tamil Nadu,india,,3709
CUST03688,Kristina,Campbell,kristina.campbell@example.com,+918698669249,,Karnataka,india,25/02/2023,
CUST03689,Brandon,Adams,brandon.adams@example.com,+919404201405,,Karnataka,INDIA,2022-06-22,
CUST03690,Cody,Moreno,cody.moreno@example.com,+917373728873,Mumbai,West Bengal,,,
CUST03691,Robert,,robert.pierce@example.com,+919637180222,Hyderabad,Tamil Nadu,India,,
CUST03692,Corey,Lowe,corey.lowe@example.com,+917352786294,,Maharashtra,India,,
CUST03693,Kathleen,Brooks,kathleen.brooks@example.com,+916592449489,Kolkata,Delhi,india,2024-11-20,
CUST03694,Alexander,Higgins,alexander.higgins@example.com,+919286569481,,Karnataka,India,2023-11-30,3979
CUST03695,Taylor,Russell,taylor.russell@example.com ,+916346152889,Delhi,Maharashtra,india,,2462
CUST03696,Jessica,Smith,jessica.smith@example.com,+918825794430,Delhi,Tamil Nadu,,2024-03-28,1974
CUST03697,Austin,Meyer,austin.meyer@example.com ,+917934707631,Hyderabad,Maharashtra,INDIA,2022-02-05,
CUST03698,Nicholas,Mcintyre,nicholas.mcintyre@example.com,+916020576349,,Telangana,india,,
CUST03699,Timothy,Kramer,timothy.kramer@example.com,+918249371936,Pune,Tamil Nadu,,,
CUST03700,Gina,Miranda,gina.miranda@example.com,+919003608464,Pune,,INDIA,,2848
CUST03701,Isabel,Johnson,isabel.johnson@example.com,+919738851244,,Karnataka,India,2021-03-07,
CUST03702,Brandi,Bailey,brandi.bailey@example.com,+917055269784,Bangalore,,INDIA,,
CUST03703,Melanie,Fischer,melanie.fischer@example.com,+919595442582,Delhi,Karnataka,,,4317
CUST03704,Donald,Wallace,donald.wallace@example.com,+919682175862,Chennai,Karnataka,,,2317
CUST03705,Jacob,Ramos,jacob.ramos@example.com,+917537771629,Chennai,Delhi,India,,
CUST03706,Christine,Perry,christine.perry@example.com,+916385728727,Delhi,West Bengal,,,2078
CUST03707,Ryan,Hall,ryan.hall@example.com,+917857298434,Chennai,Delhi,India,2024-03-18,3786
CUST03708,Willie,Delgado,willie.delgado@example.com,+918639254869,Pune,Delhi,india,2024-01-07,
CUST03709,Lisa,Garcia,lisa.garcia@example.com,+918579931077,Pune,,india,29/07/2025,
CUST03710,Melissa,Sanchez,melissa.sanchez@example.com,+919309889693,Hyderabad,Telangana,INDIA,2021-05-22,
CUST03711,Alicia,Andrade,alicia.andrade@example.com,+919893383470,Chennai,Tamil Nadu,INDIA,22/10/2021,
CUST03712,Jeremy,Thomas,jeremy.thomas@example.com,+918037626101,Mumbai,Telangana,India,2024-02-25,
CUST03713,Matthew,Smith,matthew.smith@example.com,+919118712683,Delhi,Telangana,india,2023-04-30,
CUST03714,Susan,Ritter,susan.ritter@example.com,+916153924536,Kolkata,Maharashtra,india,,
CUST03715,Taylor,Hall,taylor.hall@example.com,+917292088907,Kolkata,Tamil Nadu,India,,
CUST03716,Jamie,Harper,jamie.harper@example.com,+918331039217,Delhi,Maharashtra,INDIA,16/04/2025,
CUST03717,Kelly,Montoya,kelly.montoya@example.com,+917749968467,Bangalore,Delhi,india,2023-04-01,
CUST03718,Daniel,White,daniel.white@example.com,+916197901229,,Maharashtra,India,28/05/2021,
CUST03719,Kyle,Bond,kyle.bond@example.com,+919350580676,Hyderabad,Karnataka,,31/03/2022,
CUST03720,John,King,john.king@example.com,+919737346458,,Maharashtra,INDIA,25/10/2021,
CUST03721,Sharon,Reed,sharon.reed@example.com,+919986937499,Mumbai,,INDIA,02/08/2021,
CUST03722,,Edwards,renee.edwards@example.com,+918122353994,Delhi,Maharashtra,INDIA,2021-09-02,
CUST03723,Robert,Martinez,robert.martinez@example.com,+917980268537,Kolkata,,India,24/05/2022,3177
CUST03724,Lee,Keller,lee.keller@example.com,+919610699441,Mumbai,Tamil Nadu,India,,
CUST03725,Heather,Terry,heather.terry@example.com,+916626032591,Delhi,Tamil Nadu,INDIA,2024-10-19,1939
CUST03726,Michael,Robinson,michael.robinson@example.com,+917760097111,Hyderabad,Karnataka,INDIA,12/04/2023,2713
CUST03727,Cory,Jimenez,cory.jimenez@example.com,+917433104407,Hyderabad,,INDIA,15/02/2024,
CUST03728,Carlos,Cruz,carlos.cruz@example.com,+917089346537,Bangalore,West Bengal,india,,
CUST03729,Justin,Miller,justin.miller@example.com,+919785212894,,West Bengal,india,,
CUST03730,Latoya,,latoya.sanchezexample.com,+916844495984,Pune,Maharashtra,India,2022-01-27,
CUST03731,Samantha,Green,samantha.green@example.com,+919738750256,Mumbai,West Bengal,INDIA,29/04/2022,2909
CUST03732,Lori,Patterson,lori.patterson@example.com,+918046368945,Mumbai,Maharashtra,India,,357
CUST03733,Madeline,Phillips,madeline.phillips@example.com,+917222511621,Hyderabad,West Bengal,india,2023-12-03,
CUST03734,Nichole,Bell,nichole.bell@example.com,+917037107935,Hyderabad,Maharashtra,India,,
CUST03735,Ryan,Jones,ryan.jones@example.com,+919047885237,Chennai,Tamil Nadu,India,2022-07-15,
CUST03736,Abigail,Collins,abigail.collins@example.com,+916831832362,Chennai,Telangana,India,2021-12-13,
CUST03737,Sara,Vance,sara.vanceexample.com,+917262369127,Mumbai,Delhi,India,11/10/2023,
CUST03738,Theresa,Murillo,theresa.murillo@example.com,+916175430003,Mumbai,West Bengal,INDIA,27/09/2020,
CUST03739,Corey,Brewer,corey.brewer@example.com ,+919294580758,Bangalore,Telangana,,2023-09-05,
CUST03740,David,Taylor,david.taylor@example.com,+919469807482,Delhi,Maharashtra,,2023-01-10,1112
CUST03741,Beverly,Conway,beverly.conway@example.com,+918815348996,Bangalore,West Bengal,,16/12/2020,
CUST03742,Brittany,Powell,brittany.powell@example.com,,Pune,,,2023-04-07,
CUST03743,Jenny,Ramos,jenny.ramos@example.com,+917512684240,Hyderabad,Tamil Nadu,india,2020-11-16,
CUST03744,Tamara,Bolton,tamara.boltonexample.com,+916739158047,Mumbai,,,2024-04-14,3662
CUST03745,Christina,Chavez,christina.chavez@example.com,+917139001537,Chennai,Telangana,,02/05/2023,
CUST03746,Matthew,Conner,matthew.conner@example.com,+918309098668,Hyderabad,Telangana,India,29/03/2021,
CUST03747,Elizabeth,Murphy,elizabeth.murphy@example.com,+916888656016,Pune,Maharashtra,,,4049
CUST03748,Loretta,Brewer,loretta.brewer@example.com,+917215697974,Kolkata,Delhi,India,27/02/2023,
CUST03749,,Smith,damon.smith@example.com,+916470917166,,Tamil Nadu,,,
CUST03750,Laura,Weaver,laura.weaver@example.com,+918908050669,Chennai,Delhi,,11/06/2024,
CUST03751,James,Daniel,james.daniel@example.com,+919891630088,Hyderabad,Maharashtra,india,01/05/2024,3004
CUST03752,William,Guerrero,william.guerrero@example.com,+918841793396,Delhi,Maharashtra,INDIA,,
CUST03753,Austin,Fitzpatrick,austin.fitzpatrick@example.com,+917928422243,Hyderabad,Maharashtra,,,
CUST03754,Jose,Kramer,jose.kramer@example.com,+919456827469,Hyderabad,West Bengal,india,,
CUST03755,Susan,Garza,susan.garza@example.com,+916532636404,Bangalore,West Bengal,India,26/01/2025,
CUST03756,Hector,Adams,hector.adams@example.com,+919511772816,Pune,Tamil Nadu,India,,2039
CUST03757,John,Glover,john.glover@example.com,+918688134328,Hyderabad,West Bengal,,,
CUST03758,Tina,Brown,tina.brown@example.com,+918726284157,,Maharashtra,India,,4778
CUST03759,Kelsey,Miller,kelsey.miller@example.com,+917884396767,Delhi,Delhi,india,,2137
CUST03760,Tina,Payne,tina.payne@example.com,+918037018877,Chennai,,,22/12/2021,1203
CUST03761,Michael,Stanton,michael.stanton@example.com,+919860955954,Hyderabad,Telangana,,,
CUST03762,Courtney,Brown,courtney.brown@example.com,+918859186793,Bangalore,Maharashtra,india,,
CUST03763,Christopher,Anderson,christopher.anderson@example.com,,Mumbai,,,11/02/2022,
CUST03764,Jason,Coleman,jason.coleman@example.com,+917280532107,Pune,Tamil Nadu,India,23/11/2023,
CUST03765,Keith,Jacobs,keith.jacobs@example.com,+918784994539,Chennai,,india,27/05/2023,834
CUST03766,Walter,Bradley,walter.bradley@example.com,+919617088268,,Maharashtra,India,,
CUST03767,Charles,Payne,charles.payne@example.com,+919234464672,,Delhi,india,2023-03-27,
CUST03768,Gregory,Clark,gregory.clark@example.com,+918155364568,Pune,Telangana,INDIA,2022-08-30,
CUST03769,Phillip,Cole,phillip.cole@example.com,+919967633861,Kolkata,Maharashtra,india,12/12/2024,1838
CUST03770,Ashley,Richardson,ashley.richardson@example.com,+918818763479,Hyderabad,Tamil Nadu,India,2021-11-29,414
CUST03771,Amber,Ramsey,amber.ramsey@example.com ,+918774723746,Hyderabad,Delhi,INDIA,2020-12-10,
CUST03772,Jonathan,Dawson,jonathan.dawson@example.com,+916451190380,Mumbai,Maharashtra,,,
CUST03773,Matthew,Jones,matthew.jones@example.com,+919096369900,Hyderabad,West Bengal,india,2022-03-01,897
CUST03774,Erica,Harris,erica.harris@example.com,+917315345494,Bangalore,Tamil Nadu,,2024-11-18,
CUST03775,Jonathan,Johnson,jonathan.johnson@example.com,+916674174567,Hyderabad,Tamil Nadu,India,2023-03-12,4854
CUST03776,Kathryn,Trujillo,kathryn.trujillo@example.com,+918892751476,Mumbai,Karnataka,india,,
CUST03777,Nathan,Lee,nathan.lee@example.com,+918782282950,Bangalore,Karnataka,India,30/10/2023,4669
CUST03778,Gary,Ortega,gary.ortega@example.com,+916683019340,Delhi,Delhi,INDIA,2025-05-22,
CUST03779,Thomas,Peterson,thomas.peterson@example.com,,Bangalore,,india,2024-03-14,2724
CUST03780,Henry,Barton,henry.barton@example.com,+919710473027,Kolkata,Karnataka,india,2024-07-14,
CUST03781,Charles,Benson,charles.benson@example.com,,Bangalore,West Bengal,India,,63
CUST03782,Sarah,Gordon,sarah.gordon@example.com,+917158102131,Delhi,Telangana,india,2022-02-13,
CUST03783,Nicholas,Wheeler,nicholas.wheeler@example.com,+918485961960,Mumbai,Maharashtra,india,,
CUST03784,Andre,Baker,andre.baker@example.com,+917398833384,Kolkata,West Bengal,INDIA,25/06/2024,
CUST03785,Ashley,Carpenter,ashley.carpenter@example.com,+916196471970,Chennai,,india,2025-03-12,224
CUST03786,Alexandria,Hill,alexandria.hill@example.com,+919098397068,Kolkata,Delhi,india,,
CUST03787,Roger,Knapp,roger.knapp@example.com,+919763953292,Chennai,Telangana,INDIA,,
CUST03788,Michael,Hunter,michael.hunter@example.com,+919281380153,,,India,,2245
CUST03789,John,Yates,john.yates@example.com ,+916839163192,Delhi,Maharashtra,INDIA,,4062
CUST03790,Micheal,Gonzalez,micheal.gonzalez@example.com,+916826742042,Chennai,Delhi,india,,
CUST03791,Andrew,Clark,andrew.clark@example.com,+916436271763,Bangalore,Telangana,India,2023-04-05,
CUST03792,John,Gregory,john.gregory@example.com,+916868167403,Hyderabad,Telangana,India,,
CUST03793,Debra,Stevens,debra.stevens@example.com,+917461677910,Hyderabad,West Bengal,India,18/04/2023,2982
CUST03794,Sarah,Ross,sarah.ross@example.com,+917247854102,Mumbai,Maharashtra,India,09/03/2022,
CUST03795,Paul,Mejia,paul.mejia@example.com,+918744696719,Pune,Maharashtra,india,,4443
CUST03796,Christopher,Spencer,christopher.spencerexample.com,+919930922880,Hyderabad,Maharashtra,india,,
CUST03797,Jacob,Mclean,jacob.mclean@example.com,+918282258225,Hyderabad,Delhi,india,15/02/2023,
CUST03798,David,Turner,david.turner@example.com,+919699824285,Mumbai,Telangana,India,2022-09-29,
CUST03799,Christina,Chandler,christina.chandler@example.com,+919405638370,Mumbai,Maharashtra,india,19/11/2022,
CUST03800,Meredith,Stewart,meredith.stewart@example.com,+919167157255,Mumbai,Delhi,india,15/04/2025,
CUST03801,Trevor,Love,trevor.love@example.com,+918103365606,Chennai,Tamil Nadu,India,17/04/2022,
CUST03802,Cassandra,Morrow,cassandra.morrow@example.com,+918544514912,Kolkata,Tamil Nadu,india,,
CUST03803,Christina,Romero,christina.romero@example.com,+919790116170,Bangalore,Tamil Nadu,INDIA,,
CUST03804,Jon,Moore,jon.moore@example.com ,+918504457866,Delhi,Karnataka,india,04/04/2023,
CUST03805,Frank,Olsen,frank.olsen@example.com ,+918398650235,Hyderabad,,India,,
CUST03806,Carlos,Stewart,carlos.stewart@example.com,+919030920210,Mumbai,Telangana,INDIA,2025-06-06,
CUST03807,Brittany,Griffin,brittany.griffin@example.com,+918465001386,Pune,,INDIA,,4752
CUST03808,Gregory,Garcia,gregory.garcia@example.com,+918460420149,Pune,,,2025-03-01,2360
CUST03809,Jonathan,Palmer,jonathan.palmer@example.com,+919108732438,Mumbai,West Bengal,India,,
CUST03810,Monica,Nguyen,monica.nguyen@example.com,+918484930951,,West Bengal,,2023-09-14,104
CUST03811,Jerry,,jerry.holland@example.com,+919411200596,Pune,Delhi,INDIA,,
CUST03812,Debra,Hill,debra.hill@example.com,+917737463884,Pune,Karnataka,india,04/01/2022,
CUST03813,Christian,Roberts,christian.roberts@example.com,+918620622876,,Tamil Nadu,INDIA,29/06/2021,3075
CUST03814,Karen,Martinez,karen.martinez@example.com,+919423132400,Bangalore,Tamil Nadu,,,
CUST03815,Tony,,tony.mcbride@example.com ,+918181180733,Kolkata,,,2021-09-09,2797
CUST03816,Mandy,Vega,mandy.vega@example.com,+917280304096,Hyderabad,Tamil Nadu,,29/05/2023,
CUST03817,Teresa,Johnson,teresa.johnson@example.com,+916599938917,Hyderabad,West Bengal,India,30/12/2022,2802
CUST03818,Erin,Cordova,erin.cordova@example.com,+918321638423,Delhi,Tamil Nadu,India,2022-11-05,2985
CUST03819,James,Myers,james.myers@example.com,+918833086057,Mumbai,Karnataka,india,,3969
CUST03820,Marvin,Harris,marvin.harris@example.com,+918869140412,,West Bengal,INDIA,2021-12-27,226
CUST03821,Donald,Green,donald.green@example.com,+919426687730,Mumbai,Tamil Nadu,,02/05/2023,
CUST03822,Karen,Hunt,karen.hunt@example.com,+919244768677,Hyderabad,Delhi,India,2022-07-16,
CUST03823,Doris,Kennedy,doris.kennedy@example.com,+917687186895,Hyderabad,Maharashtra,,,3186
CUST03824,Carla,Smith,carla.smith@example.com,+917160376025,Hyderabad,Telangana,INDIA,,4255
CUST03825,Robert,Horn,robert.horn@example.com,+918790572650,Mumbai,,,,
CUST03826,Amber,Smith,amber.smith@example.com,+918346666305,Mumbai,Tamil Nadu,india,2021-07-20,987
CUST03827,Carlos,Carrillo,carlos.carrillo@example.com,,Kolkata,Delhi,,15/03/2024,
CUST03828,Ralph,Walker,ralph.walker@example.com,+917235297559,Pune,West Bengal,INDIA,2023-06-23,3910
CUST03829,Mark,Malone,mark.malone@example.com,+919675676987,Mumbai,,India,2021-11-07,4426
CUST03830,Darren,Ochoa,darren.ochoa@example.com,+916095756297,Delhi,Delhi,india,2024-10-03,
CUST03831,Christopher,Dennis,christopher.dennis@example.com ,+919317324229,Mumbai,Maharashtra,India,14/10/2022,
CUST03832,Brittany,Dunn,brittany.dunn@example.com,+917025793158,Kolkata,Tamil Nadu,INDIA,,2007
CUST03833,Christopher,Boyd,christopher.boyd@example.com,+918777086519,Chennai,Telangana,India,2022-06-07,
CUST03834,Diane,Cook,diane.cook@example.com,+918847897470,Bangalore,Tamil Nadu,india,2021-07-02,592
CUST03835,Robert,Rodriguez,robert.rodriguez@example.com,+918652030844,Bangalore,Karnataka,,2022-08-21,4016
CUST03836,Bonnie,Williams,bonnie.williams@example.com,,Kolkata,,India,2024-09-25,
CUST03837,,,patricia.contreras@example.com,+919615120026,Chennai,Delhi,INDIA,18/08/2020,
CUST03838,Nathaniel,Bennett,nathaniel.bennett@example.com,+916095699088,Hyderabad,Delhi,India,2024-06-21,
CUST03839,Jonathan,Rodriguez,jonathan.rodriguez@example.com,+917457610444,Bangalore,Telangana,India,,
CUST03840,,Garza,steven.garza@example.com ,+917291020074,Kolkata,Maharashtra,india,,
CUST03841,Amanda,Franklin,amanda.franklinexample.com,+916818885304,Pune,Delhi,India,,
CUST03842,Justin,Knight,justin.knight@example.com,+919949518657,Bangalore,Maharashtra,,2025-07-04,
CUST03843,Breanna,Randall,breanna.randall@example.com,+917775649604,Delhi,Karnataka,INDIA,10/02/2024,
CUST03844,David,Schmidt,david.schmidt@example.com,+919588317686,Mumbai,West Bengal,,2025-07-16,
CUST03845,Adrian,Howard,adrian.howard@example.com,+918419623405,Hyderabad,,India,2025-07-17,
CUST03846,Michael,Grimes,michael.grimes@example.com ,+919294465221,Hyderabad,Tamil Nadu,India,2021-11-20,3801
CUST03847,Michael,Johnson,michael.johnson@example.com,+916478160919,Chennai,,india,26/06/2022,
CUST03848,,Wilson,michelle.wilson@example.com,+916837513212,Pune,,,2024-07-01,23
CUST03849,Laura,Davis,laura.davis@example.com,+918302354161,Kolkata,West Bengal,India,2023-05-09,2728
CUST03850,Mary,Reynolds,mary.reynolds@example.com,+916002874226,Bangalore,Tamil Nadu,India,,2789
CUST03851,Jeffrey,Gates,jeffrey.gates@example.com,+916605089318,Bangalore,,INDIA,06/02/2023,
CUST03852,Stephen,Gonzales,stephen.gonzales@example.com,+916711903932,,Telangana,India,,
CUST03853,Anthony,Green,anthony.green@example.com,+917482030680,Chennai,Karnataka,india,2023-09-26,
CUST03854,Ashley,Weber,ashley.weber@example.com ,+917904682219,,West Bengal,india,2020-11-28,
CUST03855,Martin,Velasquez,martin.velasquez@example.com,+918480405330,Pune,Maharashtra,India,2023-05-17,
CUST03856,Megan,Jones,megan.jones@example.com ,+917886283615,Delhi,West Bengal,,2021-09-21,
CUST03857,Courtney,Thompson,courtney.thompson@example.com ,+919820037807,Delhi,Delhi,INDIA,,402
CUST03858,Andrew,Ray,andrew.ray@example.com,+916937871331,Chennai,Delhi,india,23/04/2024,
CUST03859,Haley,Lane,haley.lane@example.com,+916660139629,Delhi,Maharashtra,INDIA,19/05/2024,2453
CUST03860,Timothy,Torres,timothy.torres@example.com,+919766301076,Delhi,Tamil Nadu,India,2023-11-06,
CUST03861,Karen,Klein,karen.klein@example.com,+919759952479,,Delhi,INDIA,02/01/2023,4916
CUST03862,James,Mckinney,james.mckinney@example.com,+918598747729,Hyderabad,Karnataka,India,,
CUST03863,Maria,Barr,maria.barr@example.com,+917126201027,Bangalore,Maharashtra,India,,1685
CUST03864,Lawrence,Marshall,lawrence.marshall@example.com,,Pune,Karnataka,,2023-10-03,
CUST03865,Joshua,Barber,joshua.barber@example.com,+918612473254,Bangalore,,India,,4867
CUST03866,Dylan,Sanchez,dylan.sanchez@example.com,+916133558775,Delhi,Karnataka,,22/07/2025,
CUST03867,Kristina,Sanford,kristina.sanfordexample.com,+918487194712,Mumbai,Maharashtra,India,2021-09-10,
CUST03868,Shane,Wright,shane.wright@example.com,+916542374991,Chennai,West Bengal,INDIA,2024-07-01,
CUST03869,Douglas,Webb,douglas.webb@example.com,+916253252129,Hyderabad,Tamil Nadu,India,,
CUST03870,Andrew,Cook,andrew.cook@example.com,,Delhi,Delhi,india,,
CUST03871,Stephanie,Wallace,stephanie.wallace@example.com,+916870205745,Delhi,West Bengal,india,2020-09-06,3475
